coroutine1 Output File 
Time 	Trial 	TargetName 	TargetNumber	HeadX 	HeadZ 	HeadAngle	LFootX 	LFootZ 	LFootAngle 	RFootX 	RFootZ 	RFootAngle	IsPredictedLocation
42304.21	1	book	1	-2.898591	0.6524158	95.37752	-2.874196	-0.08640695	288.9796	-2.693881	0.3230236	292.3011	0
42336.4	1	book	1	-2.898482	0.6524589	95.38416	-2.874385	-0.08616209	289.118	-2.693802	0.3231747	292.3704	0
42369.07	1	book	1	-2.898403	0.652432	95.3743	-2.874416	-0.08621669	289.1792	-2.693742	0.3232915	292.4009	0
42401.54	1	book	1	-2.898429	0.6524563	95.38329	-2.87685	-0.08504486	289.2173	-2.693777	0.3232234	292.4391	0
42434.27	1	book	1	-2.89847	0.6523602	95.37244	-2.877138	-0.08372045	291.0782	-2.69357	0.3232882	292.4448	0
42467.88	1	book	1	-2.898442	0.6524587	95.37825	-2.881741	-0.08192182	290.0542	-2.693629	0.3233945	292.5238	0
42500.14	1	book	1	-2.89842	0.6524351	95.37974	-2.885661	-0.08017802	289.9122	-2.693842	0.3233895	292.571	0
42533.17	1	book	1	-2.898423	0.6524856	95.37272	-2.885911	-0.08014774	289.5636	-2.693783	0.3234813	292.745	0
42568.11	1	book	1	-2.898481	0.652554	95.37587	-2.886371	-0.08002043	289.4691	-2.693898	0.3233106	292.4656	0
42600.94	1	book	1	-2.898491	0.6526186	95.37696	-2.890867	-0.07826829	289.1896	-2.694066	0.3230495	292.1511	0
42634.07	1	book	1	-2.898555	0.6526351	95.37529	-2.891351	-0.07835627	289.1035	-2.694226	0.3228951	291.9495	0
42667.13	1	book	1	-2.898555	0.6527133	95.38653	-2.891139	-0.07861638	288.9573	-2.694396	0.3229234	291.8544	0
42699.47	1	book	1	-2.898604	0.652715	95.37581	-2.892633	-0.07782197	289.0526	-2.694468	0.3231423	291.9704	0
42732.72	1	book	1	-2.898517	0.652642	95.3881	-2.893802	-0.07726932	289.1706	-2.694317	0.3232024	292.0988	0
42766.22	1	book	1	-2.898585	0.652621	95.38704	-2.894431	-0.07702279	289.0977	-2.694201	0.3231518	292.1598	0
42800.77	1	book	1	-2.898713	0.6525683	95.38029	-2.896412	-0.07608032	288.9933	-2.694194	0.3229539	292.1185	0
42832.2	1	book	1	-2.89866	0.6526842	95.39434	-2.894122	-0.07702708	289.1513	-2.694244	0.3230834	292.1024	0
42864.71	1	book	1	-2.898661	0.652638	95.39201	-2.895552	-0.07616615	289.4345	-2.694152	0.3231037	292.1471	0
42897.91	1	book	1	-2.898679	0.6527448	95.39557	-2.896358	-0.07557678	289.6002	-2.69431	0.3231602	292.1386	0
42927.89	1	book	1	-2.898687	0.6527507	95.39193	-2.897038	-0.07498074	289.5823	-2.694235	0.3231361	292.1608	0
42964.17	1	book	1	-2.898647	0.6524169	95.37759	-2.897798	-0.07424378	290.2272	-2.694242	0.3230515	292.1686	0
42996.15	1	book	1	-2.898618	0.6524615	95.38788	-2.898571	-0.07321858	290.8491	-2.694173	0.3230827	292.2194	0
43029.08	1	book	1	-2.898612	0.652523	95.38234	-2.899313	-0.07271457	290.8654	-2.694018	0.3231552	292.2742	0
43061.46	1	book	1	-2.898606	0.6526	95.37679	-2.895872	-0.0737412	291.3386	-2.693914	0.3229377	292.2378	0
43095.75	1	book	1	-2.898525	0.652703	95.369	-2.898682	-0.07249475	291.3716	-2.693888	0.3230312	292.2495	0
43130.11	1	book	1	-2.898517	0.6525948	95.35992	-2.899347	-0.07242966	290.8771	-2.693884	0.3229215	292.2732	0
43160.09	1	book	1	-2.898524	0.6526115	95.3663	-2.899824	-0.07201481	291.0529	-2.693988	0.3228805	292.1958	0
43194.59	1	book	1	-2.898562	0.6526737	95.38769	-2.896445	-0.07352376	290.9912	-2.693975	0.3227961	292.1743	0
43227.11	1	book	1	-2.898563	0.6526415	95.39581	-2.896993	-0.07321715	290.9597	-2.694007	0.3228097	292.1621	0
43259.62	1	book	1	-2.898541	0.6526511	95.39231	-2.896099	-0.07400489	290.8409	-2.693944	0.3228033	292.156	0
43294.4	1	book	1	-2.898669	0.6525946	95.39583	-2.89203	-0.07614207	290.5901	-2.693978	0.3228028	292.1448	0
43326.18	1	book	1	-2.898666	0.6525903	95.40801	-2.892482	-0.07592106	290.56	-2.693992	0.3228676	292.1933	0
43358.82	1	book	1	-2.898595	0.6525819	95.39433	-2.892802	-0.07564425	290.6212	-2.693903	0.3229754	292.2032	0
43391.57	1	book	1	-2.898565	0.6525862	95.3986	-2.893205	-0.07540727	290.6386	-2.693958	0.3230367	292.2245	0
43424.43	1	book	1	-2.898504	0.6526208	95.39173	-2.893631	-0.07517815	290.5691	-2.69397	0.3229868	292.1934	0
43457.82	1	book	1	-2.898457	0.6526318	95.3972	-2.888525	-0.07788086	290.4965	-2.694054	0.3230329	292.1695	0
43490.2	1	book	1	-2.898463	0.652564	95.39308	-2.888869	-0.0776751	290.5076	-2.694152	0.3231752	292.2117	0
43522.7	1	book	1	-2.898512	0.6525178	95.39911	-2.889244	-0.07739806	290.488	-2.694068	0.3230588	292.2069	0
43555.48	1	book	1	-2.898571	0.6524131	95.38958	-2.889671	-0.07685065	290.8648	-2.694136	0.3229735	292.17	0
43588.05	1	book	1	-2.898565	0.6524835	95.40822	-2.889119	-0.07715678	290.9152	-2.694049	0.3229716	292.1669	0
43621.63	1	book	1	-2.898489	0.6525183	95.39445	-2.890193	-0.07657599	291.1266	-2.69397	0.3230045	292.17	0
43653.72	1	book	1	-2.898626	0.6525183	95.39345	-2.890752	-0.07622313	291.4528	-2.693853	0.3229146	292.1338	0
43686.33	1	book	1	-2.898638	0.6525552	95.41246	-2.891317	-0.07612729	291.2265	-2.693923	0.3230183	292.1571	0
43719.04	1	book	1	-2.898681	0.6524892	95.39539	-2.891675	-0.07592201	291.1999	-2.693947	0.3232846	292.3126	0
43752	1	book	1	-2.898682	0.652462	95.40305	-2.890173	-0.07658982	291.4145	-2.693947	0.3230059	292.2388	0
43785.84	1	book	1	-2.898607	0.6525764	95.41019	-2.888264	-0.07766771	291.1957	-2.693969	0.3227887	292.0816	0
43817.88	1	book	1	-2.89862	0.6525133	95.39453	-2.889747	-0.07702899	291.242	-2.693933	0.3228166	292.0634	0
43850.79	1	book	1	-2.898537	0.6526113	95.39417	-2.890055	-0.07704926	291.1761	-2.693933	0.3229344	292.1472	0
43882.56	1	book	1	-2.898522	0.6525826	95.38557	-2.890341	-0.07704902	291.0397	-2.693923	0.3230302	292.2164	0
43915.61	1	book	1	-2.8985	0.6526234	95.39377	-2.88886	-0.07738209	291.2623	-2.693875	0.3230705	292.207	0
43949.44	1	book	1	-2.898456	0.6526206	95.37474	-2.888597	-0.07763314	291.1516	-2.693864	0.3230138	292.1933	0
43981.3	1	book	1	-2.898584	0.6525824	95.36339	-2.888882	-0.07766271	290.8778	-2.693842	0.3229864	292.1802	0
